ReviewTitle,ReviewBody,ReviewStar,Product,Price,Brand,Model
"Value for money
","Awesome headphones, sound quality is excellent
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Be careful while wearing and not using
","We have a great chance  To miss the headset. We should be careful with it while wearing and not using
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"worst product from Amazon
","It stopped working after 2 month's.Very much disappointed for getting a fake one from Amazon
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Good product on this price....but quality should be improved
","Cheap plastic and avg battery backup but sound and mic is excilent. Ear buds also very cheap.
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Extremely good BT earphones!! Loud and Super BASS.
","Hey all, I have used quite a few budget earphones, Senn 180,213,soundmagic e18s, 1more piston, JBL t160, c150si, boat rockerz 225, compared the boat rockers 255 with all these earphones. Additionally I have a Philips basic, a Sony and a JBL headphone. I have bought these for my own use, a few friends and relatives. None of these can compare to the loudness bass and overall effect of these bt earphones. I'm obviously not an audiophile but I know the difference between a good sound and noise. The only concern I found was that the wires hang a lil low and the highs could have been sharper(nitpicking). Cant fault it otherwise. I have It paired with RN5 pro.
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"One side is not working within 6 mths
","Bass is not that much good and one side it is not working. I bought boat bluetooth speaker as well. That is also stopped working within 6 months. Help me out to get warranty
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Just go for it.
","Excellent product, bass effect & sound quality is amazing.
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Good
","Nice product
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"4/5
","sounds quality is good .looking so good nd cable also good quality
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Value for money
","Good bass and sound at this (1000-1500 Rs) price.Pathetic battery indicator, it will show 100%-80% till 4.5-5 hours and suddenly low battery indicator blinks.Avg battery backupDecent looks
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Reviewing after around 6 month of use ....
","Its pretty decent wireless earpiece at this price range , brought it for 999 rs1.Sound quality is good at first but now its become avarage ,2. Bass is good3. Battery backup is also good at first its runs around 6-7 hours but now 4-5 hours5. True sweat proofing , even i have used it under heavy rain but its work fine till now6. Avarege build quality
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Best
","My product is damage on right side, doesit cover warrenty plz help
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Good product
","This is nice product. Although audio quality is not that great, but can't expect more in this price range. Noise cancellation is efficient and fits nicely in the ear drum. overall, I would recommend this one if you want to buy Bluetooth headphone under Rs 1500.
",3,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Disappointing
","I received it yesterday, as I wanted a wireless earphones. Quality of sound is just disappointing, so much of bass, it masks all the finer tunes. I am using Sound magic E10c, which in terms of sound quality way ahead of this product. I purchased it in 1199/- in sale (these sales are just selling gimmick,I knew BoAt is just a branding on chinese stuffs like micromax, they can sell their item only on e plateform, still I thought to give it a try.
",2,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Great for the buck
","Based on usage so far I have very few complaints. The buttons that are programmed for volume, can't be programmed for media changer. And that there is no caller id in the earphones, but apart from these I love the product. Yes the sound quality or noise cancellation is not as great as airpods or high end earphones, which is obvious given the cost of the product. But for the price, the product is great.
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Must buy wireless earphone.
","I have already used boat earphone and was quite satisfied with the performance interms of sound and bass, however I didn't expect that much this boat rockers 255 is tremendously performing great sound, clearance, noice cancellation bass will never gonna feel you headache and all if I talk about battery it works 7 Hours a day continuesly...well fitted in ear without any pain got this deal at lightning price at 999.Thanks Amazon to provide such deal and swift delivery and your faith!!!
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Think before you buy
","Connectivity issue while on call. Bass is good however lacking in voice and others. Battery Backup is pathetic. Spend some more bucks to get a nice wireless earphones.
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Third Class Product
","This is a very bad product. Please dont buy this.
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Name is enough...
","This product has amazing sound quality and fulfilling my all requirements and do satisfied... Go for it if you are bass lover or clear sound u want...
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Good
","Good earphones but somehow at some places during walk, the connectivity breaks away
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"It didn't even last for 3days.
","It was going exactly so good untill three days.It showed low battery and plugged it in to the charger and since then it is not working.I did not expect this from ""AMAZON"" neither from ""BOAT""The worst part is have misplaced the recieptamd neither do I have the box in which it came..How do I reclaim my headphones.It was excellent the sound quality was very good but the issue which I faved,I never expected this from this company of such high stature.Amazon please look into this matter
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Defective product
","Defective product. Not working, had to return the defective product.
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Feedback
","The product is amazing and worth of the penny. But the only problem is the mic. May be the placement of the mic is bit far away or may not be so good quality. Thus the person on the other end can rarely hear you.
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"warranty periods
","I bought this item on 18th February 2019 from India but within 2 months it got damaged by not working right side earphone. Now i suggest you to not but this item as it is no trustable for me. And I do not know how to back it as I am in foreign right now
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Too much wait time to replace the defective product
","The product start malfunctioning within a month. One side stopped working. The boat support team took more than 15 days to replace the product..
",2,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Nice product
","Sound quality is good battery backup is awesome durability avg got @ great price 999
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Good
","Nice
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Not working
","Only one side of earphones is working!!!!
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Super......... best for Bass lover's
","Over all good performance.......
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Average Headphones at price range 1K
","Battrey backup 3/5Sound Quality 3/5 Do Not expect great bassValue for Money 4/5Bluetooth Reception 3/5Considering price of 1K its an good product for daily use
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"The Worst Earphones Ever
","First of all,, This review is about Boat Rockerz 255 Bluetooth earphone. Generally , I don't have the habit of writing product reviews but this s*** earphones made me review this in order to save the other consumers who are planning to buy this CRAP. In my opinion ,,Firstly , An earphone should be comfortable to wear. In this regard,, it makes you to cry in pain even after 5 minutes of usage !! Secondly , it should have a good audio Quality !! It's just okayish when it comes to sound quality, Nothing great to talk about it. Overall, Never buy this earphone even if they give it for free unless if you wanna hurt your ears with this abysmal earphones.
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Above Average
","I have heard better sounding headsets and was honestly a bit disappointed for the quantity of sound. The mids and lows are not up to the mark. It's good for voice only application.
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Good item
","I really liked it. The battery backup is good. The noice cancellation, the speaker volume and clarity are awsome. One problem that i am facing is the mic is not good. At times the opposite persons cant able to hear the voice clearly.
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Best one in market...Go for it...
","Superb product and excellent sound quality
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"WoW Sound But Keeps falling off my ears!!
","Love the quality of the sound but the ear plugs keep falling off..!! Difficult to use during a workout session..!!
",3,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Go for it
","Good Quality...  Even in daily usageBetter battery back up
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Just loving it...thank u boat...ð?¤?
","Awesome sound quality... I purchase it 3rd time.....Also happy for amazon fastest delivery.
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"High quality most useful for daily workouts
","Performs is Good and sound quality Nice...Some times headphone.sound missing
",4,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Do not waste your time by searching this product.
","Worst ever product... Battery backup sucks...... audio quality it can't stand near even Nokia earphones.... nothing impressive.....very bad quality.
",1,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Best under 999/-
","Best product under 1k.Sound quality awesome, Loud ,bass is also Good , noice cancellation awesome.Battery is pretty good.Not comfortable for long usese. But feets well in ð???.
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Go for It
","Value for money product i got the deal for 1099
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Background Noise cancellation not good
","Got the earphones 3 days back. As with other boAt earphones the sound quality including bass is really good, but the background noise cancellation is not good. When i am talking on phone, the quality of sound heard by the person on the other side is not good with lot of background noise from my side, which doesnot happen with wired earphones or talking without earphones. Battery backup till now is good. No other issues.
",3,boAt Rockerz 255,1299.0,boAt,Rockerz 255
"Battery issue ð??¤
","The bass and sound clearity is just awesome..very comfortable...call quality is also awesome...but the battery seems not ok.I got the product delivered yesterday after unboxing the product I noticed that the battery was 100% I have continuously used it for like 2-3 hours and the battery % came down to 80% again I have used it for like 2hours and the battery was still 80%.Day 2,In the morning I used it again for like 30 minutes suprisingly the battery was still 80% I was just amazed.Later I dint use it till the evening.Later on at 7 I used it continuously till 9 pm and yes the battery was still 80%.Here the real problem occurs after the my dinner I was relaxing in the balcony and was on a phone call suddenly I started getting beep sounds from my new boat 255 earphones and the I checked the battery% it was 20% I was like whaaattttt!! seriously!! Like 5mins before it was still 80% and out of nowhere suddenly it went down to 20% this really pissed me off and within 30 seconds battery down totally dead...horrible.I'll check it again tomorrow if I still the same problem persist I'll have to replace the item between the build quality, sound, call quality is really good.That's all for now amigos.
",5,boAt Rockerz 255,1299.0,boAt,Rockerz 255
